index,annotator,datasource,doc_id,end_index,entity_id,entity,is_keyphrase,phrase,start_index
0,kevin,wikinews,94,452.0,9,Korean Central News Agency,0.0,KCNA quoted an official at the Ministry of Foreign Affairs,394.0
0,kevin,wikinews,33,963.0,2,Jihad,0.0,"Rumsfeld, with the Chairman of the Joint Chief of Staffs, Richard Myers, said the jihadist effort in Iraq was aimed at inciting civil war, since they realize they cannot directly defeat the coalition",764.0
0,kevin,wikinews,71,2058.0,4,Netherlands,0.0,"In the The Netherlands, smoking is banned in NS railway stations",1994.0
0,kevin,wikinews,45,416.0,7,George W. Bush,0.0,"In his first video appearance to mention the Peshawar province missile attack in Pakistan, Al-Zawahri refers to the alleged strike on himself and calls United States President George W. Bush, a ""butcher"" and a ""failure""",197.0
1,kevin,wikinews,45,987.0,7,George W. Bush,0.0,"You are a curse on your own nation and you have brought and will bring them only catastrophes and tragedies,"" Zawahri said, referring to President Bush",836.0
2,kevin,wikinews,45,1019.0,7,George W. Bush,0.0,"Bush, do you know where I am?",990.0
0,kevin,wikinews,37,221.0,4,United Nations,0.0,"The International Atomic Energy Agency , a UN agency, and its Director Mohammed ElBaradei have been awarded the Nobel Peace Prize for 2005",83.0
0,kevin,wikinews,52,320.0,8,United States,1.0,"A draft U.N. Security Council statement backed by the United States, Britain, and France calling for a report in two weeks on Iran's compliance with demands that it suspend uranium enrichment was objected to by China and Russia on Tuesday",82.0
1,kevin,wikinews,52,880.0,8,United States,0.0,"Some nations in the west, including the U.S., claim that Iran's goal of nuclear energy production is a cover for nuclear bomb development",743.0
0,kevin,wikinews,46,392.0,3,Iceland,0.0,"32 Norwegian, 16 Finnish, three Latvian and one Icelandic peacekeepers were present at the camp during the attack, say the Norwegian Defence Forces",245.0
0,kevin,wikinews,90,1724.0,15,Syria,0.0,"Bush also listed Belarus, Burma, Cuba, North Korea, Sudan, Zimbabwe, Iran and Syria as the ""worst dictatorships"" and criticised Venezuela, Uzbekistan and Vietnam for rolling back earlier ""freedom"".",1527.0
0,kevin,wikinews,98,716.0,8,Canada,0.0,"The contestants who qualified for the finals were from Finland, Japan, Australia, New Zealand, the United States, Canada, Germany, Switzerland and Spain",564.0
0,kevin,wikinews,86,48.0,4,Serbia,1.0,Serbia wins Eurovision Song Contest 2007,8.0
1,kevin,wikinews,86,208.0,4,Serbia,1.0,"Serbia's entry, Molitva , performed by 23-year-old Marija Šerifović, has won the 2007 Eurovision Song Contest in Helsinki, Finland, with a score of 268 points",50.0
2,kevin,wikinews,86,1345.0,4,Serbia,0.0,"Serbia competed as an independent country for the first time, separate from Montenegro or Bosnia-Herzegovina, and immediately won the competition",1200.0
3,kevin,wikinews,86,1903.0,4,Serbia,0.0,"After the victory, many Serbs took to the streets with flags to celebrate the victory",1818.0
4,kevin,wikinews,86,2049.0,4,Serbia,0.0,"Aleksandar Tijanic, director of RTS state television, was glad that Serbia made the news in a positive way: ""I'm so glad it wasn't some war song",1905.0
0,kevin,wikinews,20,44.0,0,Moon,1.0,Twelve more moons of Saturn discovered,6.0
1,kevin,wikinews,20,235.0,0,Moon,1.0,"Astronomers at the University of Hawaii Institute for Astronomy today announced their discovery of twelve further moons of Saturn, bringing the total number of moons discovered so far to 46",46.0
2,kevin,wikinews,20,651.0,0,Moon,0.0,"Similar teams at the university led by David Jewitt discovered 11 moons of Jupiter in 2001, and a further 11 in 2002",535.0
3,kevin,wikinews,20,754.0,0,Moon,0.0,11 of the newly discovered moons are in retrograde orbits,697.0
4,kevin,wikinews,20,963.0,0,Moon,0.0,All of the moons are in inclined elliptical orbits,913.0
5,kevin,wikinews,20,1130.0,0,Moon,0.0,"Earth's moon is an average of 384,403 kilometres from the Earth",1067.0
6,kevin,wikinews,20,1212.0,0,Moon,0.0,The new moons of Saturn are provisionally named S/2004 S07 through to S/2004 S18,1132.0
0,kevin,wikinews,96,594.0,8,Ireland,0.0,The share rose most in Ireland: from 24.9% to 38.6%,543.0
0,kevin,wikinews,9,566.0,1,White House,0.0,Bush waited at the White House for the bill's arrival,513.0
0,kevin,wikinews,20,191.0,4,University of Hawaii,1.0,Astronomers at the University of Hawaii Institute for Astronomy today announced their discovery of twelve further moons of Saturn,62.0
0,kevin,wikinews,51,765.0,6,Ballistic missile,0.0,North Korea surprised the world when it launched a ballistic missile over northern Japan in 1998,669.0
1,kevin,wikinews,51,1070.0,6,Ballistic missile,0.0,"It is believed to be developing a ballistic missile that could reach Alaska, Hawaii, or even the continental United States",948.0
0,kevin,wikinews,28,947.0,0,Khartoum,0.0,"The BBC reports that ""large-scale"" rioting has broken out in the Sudanese capital Khartoum",857.0
0,kevin,wikinews,2,669.0,4,Condoleezza Rice,0.0,President Bush announced his nomination of National Security Advisor Dr. Condoleezza Rice as Powell's successor,558.0
0,kevin,wikinews,55,881.0,6,Massachusetts,0.0,"Democratic House members James McGovern and John Olver of Massachusetts, Sheila Jackson Lee of Texas, and Jim Moran of Virginia were among the others arrested and released after paying $50 fines after being arrested in front of the Sudanese embassy",633.0
0,kevin,wikinews,40,649.0,6,United States,0.0,"Ministers from the United States, Britain, and France, were circulating a draft of the resolution with stronger wording on action in the event that Syria failed to cooperate",476.0
1,kevin,wikinews,40,969.0,6,United States,0.0,"After the vote US Secretary of State, Condoleezza Rice, said: ""With our decision today, we show that Syria has isolated itself from the international community through its false statements, its support for terrorism, its interference in the affairs of its neighbours and its destabilising behaviour in the Middle East.",651.0
0,kevin,wikinews,85,78.0,2,Iran,1.0,US State Department accuses Iran of being top state sponsor of terrorism,6.0
1,kevin,wikinews,85,209.0,2,Iran,1.0,"In the latest report published by the United States State Department, it accuses Iran of being the top state sponsor of terrorism",80.0
2,kevin,wikinews,85,327.0,2,Iran,0.0,"The report contrasts Al-Qaeda's interest in ""global jihad"" against the interests which Iran is said to be sponsoring",211.0
3,kevin,wikinews,85,387.0,2,Iran,0.0,"Iran's focus is explained as Israel, Iraq, and Afghanistan",329.0
4,kevin,wikinews,85,533.0,2,Iran,0.0,"The report describes Iran's interest in Israel as, ""encouraging anti-Israeli terrorist activity, rhetorically, operationally, and financially.""",390.0
5,kevin,wikinews,85,813.0,2,Iran,0.0,The report notes that Iran's support for organisations involved in the Israel-Palestine conflict is not limited to Shia groups such as Hezbollah,669.0
6,kevin,wikinews,85,1059.0,2,Iran,0.0,"Iran is accused of playing a ""destabilizing role in Iraq."" In particular, Iran's providing of IED to rejectionist groups in Iraq were mentioned in the State Department report",885.0
7,kevin,wikinews,85,1269.0,2,Iran,0.0,Iranian officials deny that they are supplying weapons to Iraqi insurgent groups,1189.0
8,kevin,wikinews,85,1382.0,2,Iran,0.0,Iran is said have aided the Taliban militarily according to General Peter Pace and other U.S. officials,1279.0
9,kevin,wikinews,85,1528.0,2,Iran,0.0,"In Afghanistan, Iran gainsays a military role; it only acknowledges that it has helped with the reconstruction and revival of the Afghan economy",1384.0
10,kevin,wikinews,85,1691.0,2,Iran,0.0,The Islamic Revolutionary Guards and Iran's intelligence ministry were specifically named in the coordination of the activities of the Iranian government abroad,1531.0
11,kevin,wikinews,85,1895.0,2,Iran,0.0,The Iranian regime is today the world's leading state sponsor of terrorism,1821.0
12,kevin,wikinews,85,2074.0,2,Iran,0.0,"Many Iranian officials accuse the United States of terrorism and a raft of crimes in return and ""Death to America"" chants are a regular scene at Friday prayers throughout Iran",1899.0
0,kevin,wikinews,89,82.0,5,Quarantine,1.0,"US places man with TB under quarantine, launches search for contactees",12.0
1,kevin,wikinews,89,349.0,5,Quarantine,0.0,This marks the first time the United States government has quarantined a person in over 40 years,253.0
0,kevin,wikinews,91,286.0,1,Daniel Ortega,1.0,"In Iran on Sunday, Nicaraguan president Daniel Ortega met Grand Ayatollah Ali Khamenei where both leaders criticised American ""imperialism"" and shared the opinion that the United States government is ""hated"" and ""isolated""",64.0
1,kevin,wikinews,91,1282.0,1,Daniel Ortega,0.0,Daniel Ortega met with Mahmoud Ahmadinejad whereat they concurred with regard to the antithetical position of Iran and Nicaragua towards the United States,1128.0
0,kevin,wikinews,56,1398.0,6,Zabul Province,0.0,Over the past week there has also been attacks in Zabul province and the western city of Herat,1304.0
0,kevin,wikinews,51,1066.0,10,United States,0.0,"It is believed to be developing a ballistic missile that could reach Alaska, Hawaii, or even the continental United States",944.0
0,kevin,wikinews,77,503.0,1,Lebanon,0.0,"A Saudi official said Cheney and Abdullah would discuss ""the deteriorating situation in Iraq"" as well as the situation in Lebanon, the Israeli-Palestinian peace process and the standoff with Iran",308.0
1,kevin,wikinews,77,1277.0,1,Lebanon,0.0,"Still, today Lebanon is the biggest issue for all Middle East countries",1206.0
2,kevin,wikinews,77,1480.0,1,Lebanon,0.0,Saudi Arabia has strong links to the anti-Syrian bloc that dominates Lebanon's government and the U.S. accuses Iran — along with its ally Syria — of trying to overthrow Lebanon's U.S.-backed government,1279.0
0,kevin,wikinews,26,1399.0,11,Trafalgar Square,1.0,"A vigil will be held in Trafalgar Square, London at 18:00 BST",1338.0
1,kevin,wikinews,26,908.0,11,Trafalgar Square,0.0,"Prime Minister Tony Blair marked the silence in the garden of 10 Downing Street, and Mayor of London Ken Livingstone paid his respects at Trafalgar Square",754.0
0,kevin,wikinews,98,722.0,7,New Zealand,0.0,"The contestants who qualified for the finals were from Finland, Japan, Australia, New Zealand, the United States, Canada, Germany, Switzerland and Spain.",569.0
0,kevin,wikinews,24,425.0,7,Florida,1.0,"The storm was expected to make landfall in Louisiana with 70 mile-per-hour winds also affecting neighboring states of Alabama, Mississippi, and the Florida panhandle area late Tuesday night",236.0
0,kevin,wikinews,17,1004.0,0,Prime Minister of Australia,1.0,"This being the 90th anniversary of the attack, Clark, Australian Prime Minister John Howard and Britain's Charles, Prince of Wales, Prince Charles are all at Gallipoli to remember that fateful campaign",803.0
1,kevin,wikinews,17,1165.0,0,Prime Minister of Australia,0.0,Some controversy has been created about Australian Prime Minister John Howard not attending the New Zealand ceremony at Chunuk Bair on the Gallipoli Peninsula,1007.0
2,kevin,wikinews,17,1290.0,0,Prime Minister of Australia,0.0,This has upset many people as it is a break in a tradition that the Prime Ministers attend the ceremonies of both countries,1167.0
0,kevin,wikinews,10,45.0,0,Kofi Annan,1.0,Kofi Annan unveils UN reform plan,12.0
1,kevin,wikinews,10,173.0,0,Kofi Annan,1.0,UN Secretary General Kofi Annan will formally present a plan this morning to the UN General Assembly when it meets in New York,47.0
0,kevin,wikinews,90,856.0,1,China,0.0,"President Bush also criticized China in this speech, saying that "" believe that they can continue to open the nation's economy without also opening its political system""",687.0
0,kevin,wikinews,14,207.0,4,United Nations Security Council,1.0,U.N. Security Council Chinese protests against the publication of a Japanese government textbook continued for a second day in China,75.0
